row,col,x,y,elevation,slope,aspect,curvature,twi,lithology,target
4666,11155,427569.21936093434,2963693.0615870575,113.11791,0.83513325,331.94174,0.0001654625,7.6295176,3.0,0
9337,12278,461259.21936093434,2823563.0615870575,752.6873,2.1989994,96.05582,0.0012067498,6.6609306,4.0,0
13525,12843,478209.21936093434,2697923.0615870575,35.972477,3.9646854,81.57178,0.00050097995,6.0704,3.0,0
12765,8578,350259.21936093434,2720723.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
11446,10626,411699.21936093434,2760293.0615870575,9.34207,0.23536271,316.6491,-1.3344552e-05,8.896047,6.0,0
7028,9487,377529.21936093434,2892833.0615870575,109.164474,11.685941,353.43283,0.0049021724,4.9770355,6.0,0
5461,13457,496629.21936093434,2939843.0615870575,78.180466,6.2797637,18.630493,3.8931146e-05,5.6080766,6.0,0
13280,13486,497499.21936093434,2705273.0615870575,238.75691,15.4482765,116.30716,-0.0067045977,4.687275,3.0,0
3641,18751,655449.2193609343,2994443.0615870575,96.3602,4.920284,280.40057,-0.0024208897,5.8535957,6.0,0
10865,7510,318219.21936093434,2777723.0615870575,6.2567506,0.4562184,250.43771,-8.809315e-05,8.234187,8.0,0
3390,15473,557109.2193609343,3001973.0615870575,0.0,0.0,0.0,0.0,10.308952,3.0,0
7802,8549,349389.21936093434,2869613.0615870575,224.73668,12.109237,276.36472,0.0036439006,4.9404097,9.0,0
8248,12520,468519.21936093434,2856233.0615870575,223.37941,12.356777,128.19351,0.0016510434,4.919545,6.0,0
6531,4289,221589.21936093434,2907743.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
9299,10853,418509.21936093434,2824703.0615870575,1280.0963,22.874557,63.092857,0.002642822,4.2642,9.0,0
4201,14363,523809.21936093434,2977643.0615870575,105.84101,2.3717344,53.725636,-1.7017781e-05,6.585232,3.0,0
4275,8095,335769.21936093434,2975423.0615870575,1540.6976,47.699345,76.27548,-0.00708062,3.3068328,9.0,0
11050,3860,208719.21936093434,2772173.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
8726,11255,430569.21936093434,2841893.0615870575,917.3816,3.0189652,101.64012,0.0004485575,6.343584,9.0,0
10364,7375,314169.21936093434,2792753.0615870575,534.785,0.66968083,55.061695,9.433323e-05,7.8503327,9.0,0
5251,13069,484989.21936093434,2946143.0615870575,65.661026,0.17930818,99.03864,0.00024041918,9.168071,6.0,0
12903,15861,568749.2193609343,2716583.0615870575,818.79156,25.983902,257.01874,-0.002714064,4.119899,6.0,0
10360,17527,618729.2193609343,2792873.0615870575,0.0,0.0,0.0,0.0,10.308952,4.0,0
12044,17032,603879.2193609343,2742353.0615870575,0.0,0.0,0.0,0.0,10.308952,4.0,0
2742,12356,463599.21936093434,3021413.0615870575,0.0,0.0,0.0,0.0,10.308952,5.0,0
4254,12671,473049.21936093434,2976053.0615870575,103.27605,0.45153818,112.0298,9.643343e-05,8.244499,3.0,0
9951,4780,236319.21936093434,2805143.0615870575,0.0,0.0,0.0,0.0,10.308952,4.0,0
