row,col,x,y,elevation,slope,aspect,curvature,twi,lithology,target
6782,4939,697777.9668991517,2784878.600817407,336.51276,9.605125,146.40915,-0.0019962313,5.1776977,2.0,0
1430,1537,595717.9668991517,2945438.600817407,98.53746,0.881379,218.06389,-0.0006258562,7.575613,1.0,0
3217,1010,579907.9668991517,2891828.600817407,127.0,0.23226483,46.87987,0.0004155032,8.909296,4.0,0
2354,3387,651217.9668991517,2917718.600817407,672.21674,25.560183,296.10406,-0.0025283643,4.1387863,3.0,0
3105,4826,694387.9668991517,2895188.600817407,1564.948,23.290173,146.65239,-0.0009315324,4.244087,5.0,0
3995,4641,688837.9668991517,2868488.600817407,1326.4169,24.647251,237.52419,-0.0067695454,4.180265,5.0,0
884,5423,712297.9668991517,2961818.600817407,948.1246,15.734213,120.38803,-0.0039254595,4.6679974,3.0,0
3910,4260,677407.9668991517,2871038.600817407,1445.1196,31.386818,234.57346,-0.0070620053,3.8953514,5.0,0
3180,4835,694657.9668991517,2892938.600817407,1466.0697,28.803743,79.60078,0.0016979643,3.9993258,5.0,0
2936,3433,652597.9668991517,2900258.600817407,885.32556,13.2743,149.71841,0.002969869,4.845475,3.0,0
5795,5320,709207.9668991517,2814488.600817407,490.8462,22.934095,209.37936,-0.00035992917,4.2613015,3.0,0
1453,55,551257.9668991517,2944748.600817407,78.0,1.1294458,19.760073,-0.00036194696,7.327568,1.0,0
209,151,554137.9668991517,2982068.600817407,154.68454,2.655788,136.81639,0.0023848258,6.4719663,1.0,0
905,3271,647737.9668991517,2961188.600817407,102.81455,1.4108746,333.99683,0.00018126171,7.1050124,4.0,0
1929,4562,686467.9668991517,2930468.600817407,1003.6826,6.6510744,136.82155,-0.0017333813,5.55014,3.0,0
5880,3920,667207.9668991517,2811938.600817407,2242.1418,24.87144,268.98447,-0.0009466553,4.169976,5.0,0
3773,436,562687.9668991517,2875148.600817407,180.32333,2.9206717,116.572105,0.0003581365,6.376744,1.0,0
1563,1772,602767.9668991517,2941448.600817407,92.29788,1.832149,242.32077,0.00032561412,6.843594,4.0,0
6463,1433,592597.9668991517,2794448.600817407,1247.9158,7.662059,282.4148,-0.0017302451,5.4071574,4.0,0
5819,3880,666007.9668991517,2813768.600817407,1797.7786,23.028004,19.604504,0.0055724764,4.256742,5.0,0
1665,1919,607177.9668991517,2938388.600817407,96.41661,2.4341893,206.5088,-0.000419871,6.559209,4.0,0
1217,3937,667717.9668991517,2951828.600817407,169.26303,0.7082301,316.9466,-0.0007336977,7.7943597,3.0,0
1546,1162,584467.9668991517,2941958.600817407,90.525246,2.4762123,327.9633,-0.00068265916,6.5420713,1.0,0
6337,1298,588547.9668991517,2798228.600817407,1560.7605,10.616836,91.353775,0.01131307,5.0754457,4.0,0
4250,2420,622207.9668991517,2860838.600817407,982.0858,16.355711,32.099255,0.00035520765,4.627156,4.0,0
2794,1792,603367.9668991517,2904518.600817407,126.74524,1.7972085,219.03317,0.0004055892,6.8628616,4.0,0
3187,3880,666007.9668991517,2892728.600817407,1650.0718,28.219845,346.36093,0.0041116336,4.0236225,3.0,0
6769,352,560167.9668991517,2785268.600817407,652.38336,46.097233,325.59167,-0.001381428,3.3628874,4.0,0
1217,1917,607117.9668991517,2951828.600817407,88.67599,4.3002305,39.370125,0.0009386932,5.988876,4.0,0
4658,702,570667.9668991517,2848598.600817407,189.3411,1.7572752,213.24414,-0.00026851657,6.8853464,4.0,0
3679,2893,636397.9668991517,2877968.600817407,583.7468,19.275272,310.5973,0.0060935128,4.4518466,4.0,0
437,1342,589867.9668991517,2975228.600817407,79.263985,0.43291065,75.3802,-5.0426082e-05,8.28663,1.0,0
1545,5183,705097.9668991517,2941988.600817407,873.649,31.133383,285.30975,0.0016748053,3.905323,3.0,0
4557,1716,601087.9668991517,2851628.600817407,886.2534,11.479142,273.7803,-0.0056066047,4.995386,4.0,0
3818,1199,585577.9668991517,2873798.600817407,144.26173,2.5686648,200.79268,0.00068628095,6.5053678,4.0,0
3819,1003,579697.9668991517,2873768.600817407,130.4034,2.381469,164.39185,0.0017572911,6.5811305,4.0,0
6959,444,562927.9668991517,2779568.600817407,1427.7556,19.159555,73.88613,0.0021080186,4.458345,4.0,0
4896,4887,696217.9668991517,2841458.600817407,2477.5845,23.187777,197.69725,-0.00051791687,4.249017,2.0,0
1610,4787,693217.9668991517,2940038.600817407,825.61945,30.568424,83.90794,-7.7074204e-05,3.927721,3.0,0
1113,1995,609457.9668991517,2954948.600817407,86.5254,3.217691,230.44235,0.00090973545,6.2797084,1.0,0
1116,2981,639037.9668991517,2954858.600817407,116.313416,2.9033632,284.2062,-0.00049389096,6.382698,4.0,0
1152,140,553807.9668991517,2953778.600817407,92.05183,2.1908646,4.197419,-0.002218202,6.6646404,1.0,0
1000,1178,584947.9668991517,2958338.600817407,84.951256,1.6432416,89.64305,-0.0007691446,6.9524794,1.0,0
1868,3462,653467.9668991517,2932298.600817407,267.93842,26.450277,320.24506,-0.0020023943,4.09936,3.0,0
2877,247,557017.9668991517,2902028.600817407,927.0858,15.565153,127.00761,0.00085623865,4.6793566,1.0,0
1980,4356,680287.9668991517,2928938.600817407,1157.3186,24.945883,243.68909,-0.0038393487,4.166575,3.0,0
1037,2408,621847.9668991517,2957228.600817407,96.137184,2.4184406,141.67659,0.0005982717,6.565707,4.0,0
6834,1233,586597.9668991517,2783318.600817407,2223.0264,47.67265,256.07123,-0.0053112116,3.3077688,1.0,0
3578,1472,593767.9668991517,2880998.600817407,134.71846,0.68693805,351.314,-0.00040759193,7.8248878,4.0,0
